combo,EA,HSINK,KAPPA,regime,step,J,V,Tmax,converged
5,15.14,0.5,0.02,NDR-fold,53,6.3,0.0398626,1.50227,1
5,15.14,0.5,0.02,NDR-fold,54,6.41667,0.0394675,1.5065,1
5,15.14,0.5,0.02,NDR-fold,55,6.53333,0.0390827,1.51068,1
5,15.14,0.5,0.02,NDR-fold,56,6.65,0.0387077,1.51481,1
5,15.14,0.5,0.02,NDR-fold,57,6.76667,0.0383421,1.5189,1
5,15.14,0.5,0.02,NDR-fold,58,6.88333,0.0379856,1.52294,1
5,15.14,0.5,0.02,NDR-fold,59,7,0.0376378,1.52693,1
6,17.57,0.5,0.02,NDR-fold,0,0.116667,0.0834163,1.01946,1
6,17.57,0.5,0.02,NDR-fold,1,0.233333,0.103693,1.04839,1
6,17.57,0.5,0.02,NDR-fold,2,0.35,0.105045,1.07353,1
6,17.57,0.5,0.02,NDR-fold,3,0.466667,0.101713,1.09493,1
6,17.57,0.5,0.02,NDR-fold,4,0.583333,0.0972871,1.1135,1
6,17.57,0.5,0.02,NDR-fold,5,0.7,0.0928081,1.12993,1
6,17.57,0.5,0.02,NDR-fold,6,0.816667,0.0885922,1.1447,1
6,17.57,0.5,0.02,NDR-fold,7,0.933333,0.0847211,1.15815,1
6,17.57,0.5,0.02,NDR-fold,8,1.05,0.081196,1.17051,1
6,17.57,0.5,0.02,NDR-fold,9,1.16667,0.0779908,1.18198,1
6,17.57,0.5,0.02,NDR-fold,10,1.28333,0.0750722,1.19269,1
6,17.57,0.5,0.02,NDR-fold,11,1.4,0.072407,1.20274,1
6,17.57,0.5,0.02,NDR-fold,12,1.51667,0.0699652,1.21223,1
6,17.57,0.5,0.02,NDR-fold,13,1.63333,0.0677201,1.22122,1
6,17.57,0.5,0.02,NDR-fold,14,1.75,0.0656488,1.22977,1
6,17.57,0.5,0.02,NDR-fold,15,1.86667,0.0637314,1.23793,1
6,17.57,0.5,0.02,NDR-fold,16,1.98333,0.0619508,1.24574,1
6,17.57,0.5,0.02,NDR-fold,17,2.1,0.0602923,1.25323,1
6,17.57,0.5,0.02,NDR-fold,18,2.21667,0.0587431,1.26043,1
6,17.57,0.5,0.02,NDR-fold,19,2.33333,0.0572924,1.26736,1
6,17.57,0.5,0.02,NDR-fold,20,2.45,0.0559304,1.27406,1
6,17.57,0.5,0.02,NDR-fold,21,2.56667,0.0546488,1.28053,1
6,17.57,0.5,0.02,NDR-fold,22,2.68333,0.0534403,1.2868,1
6,17.57,0.5,0.02,NDR-fold,23,2.8,0.0522983,1.29287,1
6,17.57,0.5,0.02,NDR-fold,24,2.91667,0.0512173,1.29877,1
6,17.57,0.5,0.02,NDR-fold,25,3.03333,0.0501921,1.3045,1
6,17.57,0.5,0.02,NDR-fold,26,3.15,0.0492183,1.31008,1
6,17.57,0.5,0.02,NDR-fold,27,3.26667,0.0482917,1.31551,1
6,17.57,0.5,0.02,NDR-fold,28,3.38333,0.0474089,1.3208,1
6,17.57,0.5,0.02,NDR-fold,29,3.5,0.0465666,1.32597,1
6,17.57,0.5,0.02,NDR-fold,30,3.61667,0.0457618,1.33101,1
6,17.57,0.5,0.02,NDR-fold,31,3.73333,0.044992,1.33594,1
6,17.57,0.5,0.02,NDR-fold,32,3.85,0.0442547,1.34076,1
6,17.57,0.5,0.02,NDR-fold,33,3.96667,0.0435478,1.34548,1
6,17.57,0.5,0.02,NDR-fold,34,4.08333,0.0428693,1.3501,1
6,17.57,0.5,0.02,NDR-fold,35,4.2,0.0422174,1.35463,1
6,17.57,0.5,0.02,NDR-fold,36,4.31667,0.0415905,1.35906,1
6,17.57,0.5,0.02,NDR-fold,37,4.43333,0.040987,1.36342,1
6,17.57,0.5,0.02,NDR-fold,38,4.55,0.0404056,1.36769,1
6,17.57,0.5,0.02,NDR-fold,39,4.66667,0.039845,1.37189,1
6,17.57,0.5,0.02,NDR-fold,40,4.78333,0.039304,1.37601,1
6,17.57,0.5,0.02,NDR-fold,41,4.9,0.0387815,1.38006,1
6,17.57,0.5,0.02,NDR-fold,42,5.01667,0.0382765,1.38404,1
6,17.57,0.5,0.02,NDR-fold,43,5.13333,0.0377881,1.38796,1
6,17.57,0.5,0.02,NDR-fold,44,5.25,0.0373155,1.39181,1
6,17.57,0.5,0.02,NDR-fold,45,5.36667,0.0368577,1.39561,1
6,17.57,0.5,0.02,NDR-fold,46,5.48333,0.0364142,1.39934,1
6,17.57,0.5,0.02,NDR-fold,47,5.6,0.0359841,1.40302,1
6,17.57,0.5,0.02,NDR-fold,48,5.71667,0.0355669,1.40665,1
6,17.57,0.5,0.02,NDR-fold,49,5.83333,0.0351619,1.41022,1
6,17.57,0.5,0.02,NDR-fold,50,5.95,0.0347685,1.41375,1
6,17.57,0.5,0.02,NDR-fold,51,6.06667,0.0343862,1.41722,1
6,17.57,0.5,0.02,NDR-fold,52,6.18333,0.0340146,1.42065,1
6,17.57,0.5,0.02,NDR-fold,53,6.3,0.0336531,1.42403,1
6,17.57,0.5,0.02,NDR-fold,54,6.41667,0.0333014,1.42737,1
6,17.57,0.5,0.02,NDR-fold,55,6.53333,0.0329589,1.43066,1
6,17.57,0.5,0.02,NDR-fold,56,6.65,0.0326253,1.43392,1
6,17.57,0.5,0.02,NDR-fold,57,6.76667,0.0323003,1.43713,1
6,17.57,0.5,0.02,NDR-fold,58,6.88333,0.0319835,1.44031,1
6,17.57,0.5,0.02,NDR-fold,59,7,0.0316745,1.44344,1
7,20,0.5,0.02,NDR-fold,0,0.116667,0.0806374,1.01882,1
7,20,0.5,0.02,NDR-fold,1,0.233333,0.0976181,1.04556,1
7,20,0.5,0.02,NDR-fold,2,0.35,0.0975129,1.06826,1
7,20,0.5,0.02,NDR-fold,3,0.466667,0.0935908,1.08735,1
7,20,0.5,0.02,NDR-fold,4,0.583333,0.0889605,1.10379,1
7,20,0.5,0.02,NDR-fold,5,0.7,0.0844596,1.11824,1
7,20,0.5,0.02,NDR-fold,6,0.816667,0.0803126,1.13118,1
7,20,0.5,0.02,NDR-fold,7,0.933333,0.0765563,1.14291,1
7,20,0.5,0.02,NDR-fold,8,1.05,0.0731686,1.15365,1
7,20,0.5,0.02,NDR-fold,9,1.16667,0.0701105,1.16359,1
7,20,0.5,0.02,NDR-fold,10,1.28333,0.0673418,1.17284,1
7,20,0.5,0.02,NDR-fold,11,1.4,0.0648255,1.18151,1
7,20,0.5,0.02,NDR-fold,12,1.51667,0.0625291,1.18967,1
7,20,0.5,0.02,NDR-fold,13,1.63333,0.0604249,1.19739,1
7,20,0.5,0.02,NDR-fold,14,1.75,0.0584893,1.20471,1
7,20,0.5,0.02,NDR-fold,15,1.86667,0.0567021,1.21169,1
7,20,0.5,0.02,NDR-fold,16,1.98333,0.0550463,1.21835,1
7,20,0.5,0.02,NDR-fold,17,2.1,0.0535072,1.22473,1
7,20,0.5,0.02,NDR-fold,18,2.21667,0.0520724,1.23085,1
7,20,0.5,0.02,NDR-fold,19,2.33333,0.050731,1.23674,1
7,20,0.5,0.02,NDR-fold,20,2.45,0.0494737,1.24242,1
7,20,0.5,0.02,NDR-fold,21,2.56667,0.0482924,1.2479,1
7,20,0.5,0.02,NDR-fold,22,2.68333,0.04718,1.2532,1
7,20,0.5,0.02,NDR-fold,23,2.8,0.0461302,1.25833,1
7,20,0.5,0.02,NDR-fold,24,2.91667,0.0451376,1.2633,1
7,20,0.5,0.02,NDR-fold,25,3.03333,0.0441973,1.26813,1
7,20,0.5,0.02,NDR-fold,26,3.15,0.0433051,1.27282,1
7,20,0.5,0.02,NDR-fold,27,3.26667,0.0424571,1.27739,1
7,20,0.5,0.02,NDR-fold,28,3.38333,0.0416499,1.28183,1
7,20,0.5,0.02,NDR-fold,29,3.5,0.0408804,1.28616,1
7,20,0.5,0.02,NDR-fold,30,3.61667,0.0401458,1.29039,1
7,20,0.5,0.02,NDR-fold,31,3.73333,0.0394438,1.29451,1
7,20,0.5,0.02,NDR-fold,32,3.85,0.0387719,1.29854,1
7,20,0.5,0.02,NDR-fold,33,3.96667,0.0381282,1.30248,1
7,20,0.5,0.02,NDR-fold,34,4.08333,0.0375109,1.30634,1
7,20,0.5,0.02,NDR-fold,35,4.2,0.0369182,1.31011,1
7,20,0.5,0.02,NDR-fold,36,4.31667,0.0363485,1.31381,1
7,20,0.5,0.02,NDR-fold,37,4.43333,0.0358005,1.31743,1
7,20,0.5,0.02,NDR-fold,38,4.55,0.0352729,1.32098,1
7,20,0.5,0.02,NDR-fold,39,4.66667,0.0347645,1.32447,1
7,20,0.5,0.02,NDR-fold,40,4.78333,0.0342741,1.32789,1
7,20,0.5,0.02,NDR-fold,41,4.9,0.0338008,1.33125,1
7,20,0.5,0.02,NDR-fold,42,5.01667,0.0333437,1.33455,1
7,20,0.5,0.02,NDR-fold,43,5.13333,0.0329017,1.33779,1
7,20,0.5,0.02,NDR-fold,44,5.25,0.0324743,1.34098,1
7,20,0.5,0.02,NDR-fold,45,5.36667,0.0320605,1.34412,1
7,20,0.5,0.02,NDR-fold,46,5.48333,0.0316598,1.3472,1
7,20,0.5,0.02,NDR-fold,47,5.6,0.0312714,1.35024,1
7,20,0.5,0.02,NDR-fold,48,5.71667,0.0308948,1.35323,1
7,20,0.5,0.02,NDR-fold,49,5.83333,0.0305294,1.35618,1
7,20,0.5,0.02,NDR-fold,50,5.95,0.0301746,1.35908,1
7,20,0.5,0.02,NDR-fold,51,6.06667,0.0298301,1.36194,1
7,20,0.5,0.02,NDR-fold,52,6.18333,0.0294952,1.36476,1
7,20,0.5,0.02,NDR-fold,53,6.3,0.0291697,1.36754,1
7,20,0.5,0.02,NDR-fold,54,6.41667,0.028853,1.37028,1
7,20,0.5,0.02,NDR-fold,55,6.53333,0.0285448,1.37299,1
7,20,0.5,0.02,NDR-fold,56,6.65,0.0282447,1.37565,1
7,20,0.5,0.02,NDR-fold,57,6.76667,0.0279524,1.37829,1
7,20,0.5,0.02,NDR-fold,58,6.88333,0.0276676,1.38089,1
7,20,0.5,0.02,NDR-fold,59,7,0.02739,1.38346,1
8,3,1,0.02,monotone,0,0.116667,0.11223,1.01309,1
8,3,1,0.02,monotone,1,0.233333,0.203646,1.04752,1
8,3,1,0.02,monotone,2,0.35,0.270107,1.09454,1
8,3,1,0.02,monotone,3,0.466667,0.317025,1.14795,1
8,3,1,0.02,monotone,4,0.583333,0.350536,1.20448,1
8,3,1,0.02,monotone,5,0.7,0.375098,1.26257,1
8,3,1,0.02,monotone,6,0.816667,0.393637,1.32147,1
8,3,1,0.02,monotone,7,0.933333,0.408038,1.38084,1
8,3,1,0.02,monotone,8,1.05,0.419533,1.44051,1
8,3,1,0.02,monotone,9,1.16667,0.428944,1.50043,1
8,3,1,0.02,monotone,10,1.28333,0.436833,1.5606,1
8,3,1,0.02,monotone,11,1.4,0.443592,1.62103,1
8,3,1,0.02,monotone,12,1.51667,0.4495,1.68174,1
8,3,1,0.02,monotone,13,1.63333,0.45476,1.74278,1
8,3,1,0.02,monotone,14,1.75,0.459523,1.80417,1
8,3,1,0.02,monotone,15,1.86667,0.463901,1.86595,1
8,3,1,0.02,monotone,16,1.98333,0.467979,1.92816,1
8,3,1,0.02,monotone,17,2.1,0.471823,1.99083,1
8,3,1,0.02,monotone,18,2.21667,0.475484,2.05399,1
8,3,1,0.02,monotone,19,2.33333,0.479002,2.11767,1
8,3,1,0.02,monotone,20,2.45,0.482408,2.1819,1
8,3,1,0.02,monotone,21,2.56667,0.485729,2.24671,1
8,3,1,0.02,monotone,22,2.68333,0.488985,2.31211,1
8,3,1,0.02,monotone,23,2.8,0.492191,2.37814,1
8,3,1,0.02,monotone,24,2.91667,0.495362,2.44481,1
8,3,1,0.02,monotone,25,3.03333,0.498508,2.51214,1
8,3,1,0.02,monotone,26,3.15,0.501637,2.58016,1
8,3,1,0.02,monotone,27,3.26667,0.504759,2.64888,1
8,3,1,0.02,monotone,28,3.38333,0.507877,2.71832,1
8,3,1,0.02,monotone,29,3.5,0.510999,2.7885,1
8,3,1,0.02,monotone,30,3.61667,0.514127,2.85943,1
8,3,1,0.02,monotone,31,3.73333,0.517265,2.93112,1
8,3,1,0.02,monotone,32,3.85,0.520416,3.0036,1
8,3,1,0.02,monotone,33,3.96667,0.523583,3.07688,1
8,3,1,0.02,monotone,34,4.08333,0.526767,3.15096,1
8,3,1,0.02,monotone,35,4.2,0.52997,3.22587,1
8,3,1,0.02,monotone,36,4.31667,0.533193,3.30162,1
8,3,1,0.02,monotone,37,4.43333,0.536438,3.37821,1
8,3,1,0.02,monotone,38,4.55,0.539705,3.45566,1
8,3,1,0.02,monotone,39,4.66667,0.542996,3.53398,1
8,3,1,0.02,monotone,40,4.78333,0.54631,3.61318,1
8,3,1,0.02,monotone,41,4.9,0.549648,3.69327,1
8,3,1,0.02,monotone,42,5.01667,0.55301,3.77427,1
8,3,1,0.02,monotone,43,5.13333,0.556398,3.85618,1
8,3,1,0.02,monotone,44,5.25,0.55981,3.939,1
8,3,1,0.02,monotone,45,5.36667,0.563247,4.02276,1
8,3,1,0.02,monotone,46,5.48333,0.56671,4.10746,1
8,3,1,0.02,monotone,47,5.6,0.570197,4.1931,1
8,3,1,0.02,monotone,48,5.71667,0.57371,4.27971,1
8,3,1,0.02,monotone,49,5.83333,0.577247,4.36728,1
8,3,1,0.02,monotone,50,5.95,0.58081,4.45582,1
8,3,1,0.02,monotone,51,6.06667,0.584397,4.54534,1
8,3,1,0.02,monotone,52,6.18333,0.588009,4.63586,1
8,3,1,0.02,monotone,53,6.3,0.591646,4.72737,1
8,3,1,0.02,monotone,54,6.41667,0.595306,4.81988,1
8,3,1,0.02,monotone,55,6.53333,0.598991,4.91341,1
8,3,1,0.02,monotone,56,6.65,0.6027,5.00795,1
8,3,1,0.02,monotone,57,6.76667,0.606432,5.10352,1
8,3,1,0.02,monotone,58,6.88333,0.610188,5.20013,1
8,3,1,0.02,monotone,59,7,0.613967,5.29777,1
9,5.429,1,0.02,NDR-fold,0,0.116667,0.10898,1.01271,1
9,5.429,1,0.02,NDR-fold,1,0.233333,0.186141,1.04343,1
9,5.429,1,0.02,NDR-fold,2,0.35,0.23259,1.08141,1
9,5.429,1,0.02,NDR-fold,3,0.466667,0.25958,1.12114,1
9,5.429,1,0.02,NDR-fold,4,0.583333,0.275257,1.16057,1
9,5.429,1,0.02,NDR-fold,5,0.7,0.284304,1.19901,1
9,5.429,1,0.02,NDR-fold,6,0.816667,0.289349,1.2363,1
9,5.429,1,0.02,NDR-fold,7,0.933333,0.291907,1.27245,1
9,5.429,1,0.02,NDR-fold,8,1.05,0.292881,1.30752,1
9,5.429,1,0.02,NDR-fold,9,1.16667,0.292827,1.34163,1
9,5.429,1,0.02,NDR-fold,10,1.28333,0.2921,1.37486,1
9,5.429,1,0.02,NDR-fold,11,1.4,0.290931,1.4073,1
9,5.429,1,0.02,NDR-fold,12,1.51667,0.289474,1.43904,1
9,5.429,1,0.02,NDR-fold,13,1.63333,0.287835,1.47013,1
9,5.429,1,0.02,NDR-fold,14,1.75,0.286084,1.50065,1
9,5.429,1,0.02,NDR-fold,15,1.86667,0.284273,1.53064,1
9,5.429,1,0.02,NDR-fold,16,1.98333,0.282436,1.56016,1
9,5.429,1,0.02,NDR-fold,17,2.1,0.280597,1.58925,1
9,5.429,1,0.02,NDR-fold,18,2.21667,0.278775,1.61795,1
9,5.429,1,0.02,NDR-fold,19,2.33333,0.27698,1.64629,1
9,5.429,1,0.02,NDR-fold,20,2.45,0.275222,1.67429,1
9,5.429,1,0.02,NDR-fold,21,2.56667,0.273505,1.702,1
9,5.429,1,0.02,NDR-fold,22,2.68333,0.271835,1.72942,1
9,5.429,1,0.02,NDR-fold,23,2.8,0.270211,1.75659,1
9,5.429,1,0.02,NDR-fold,24,2.91667,0.268637,1.78352,1
9,5.429,1,0.02,NDR-fold,25,3.03333,0.267111,1.81024,1
9,5.429,1,0.02,NDR-fold,26,3.15,0.265634,1.83675,1
9,5.429,1,0.02,NDR-fold,27,3.26667,0.264206,1.86307,1
9,5.429,1,0.02,NDR-fold,28,3.38333,0.262825,1.88922,1
9,5.429,1,0.02,NDR-fold,29,3.5,0.26149,1.91521,1
9,5.429,1,0.02,NDR-fold,30,3.61667,0.2602,1.94105,1
9,5.429,1,0.02,NDR-fold,31,3.73333,0.258953,1.96676,1
9,5.429,1,0.02,NDR-fold,32,3.85,0.257749,1.99233,1
9,5.429,1,0.02,NDR-fold,33,3.96667,0.256586,2.01779,1
9,5.429,1,0.02,NDR-fold,34,4.08333,0.255462,2.04314,1
9,5.429,1,0.02,NDR-fold,35,4.2,0.254377,2.06838,1
9,5.429,1,0.02,NDR-fold,36,4.31667,0.253328,2.09353,1
9,5.429,1,0.02,NDR-fold,37,4.43333,0.252315,2.1186,1
9,5.429,1,0.02,NDR-fold,38,4.55,0.251336,2.14358,1
9,5.429,1,0.02,NDR-fold,39,4.66667,0.25039,2.16849,1
9,5.429,1,0.02,NDR-fold,40,4.78333,0.249476,2.19333,1
9,5.429,1,0.02,NDR-fold,41,4.9,0.248592,2.2181,1
9,5.429,1,0.02,NDR-fold,42,5.01667,0.247738,2.24282,1
9,5.429,1,0.02,NDR-fold,43,5.13333,0.246912,2.26748,1
9,5.429,1,0.02,NDR-fold,44,5.25,0.246114,2.2921,1
9,5.429,1,0.02,NDR-fold,45,5.36667,0.245342,2.31667,1
9,5.429,1,0.02,NDR-fold,46,5.48333,0.244596,2.3412,1
9,5.429,1,0.02,NDR-fold,47,5.6,0.243874,2.3657,1
9,5.429,1,0.02,NDR-fold,48,5.71667,0.243176,2.39016,1
9,5.429,1,0.02,NDR-fold,49,5.83333,0.242501,2.41459,1
9,5.429,1,0.02,NDR-fold,50,5.95,0.241849,2.439,1
9,5.429,1,0.02,NDR-fold,51,6.06667,0.241217,2.46338,1
9,5.429,1,0.02,NDR-fold,52,6.18333,0.240606,2.48775,1
9,5.429,1,0.02,NDR-fold,53,6.3,0.240016,2.5121,1
9,5.429,1,0.02,NDR-fold,54,6.41667,0.239444,2.53643,1
9,5.429,1,0.02,NDR-fold,55,6.53333,0.238891,2.56076,1
9,5.429,1,0.02,NDR-fold,56,6.65,0.238357,2.58507,1
9,5.429,1,0.02,NDR-fold,57,6.76667,0.23784,2.60938,1
9,5.429,1,0.02,NDR-fold,58,6.88333,0.23734,2.63369,1
9,5.429,1,0.02,NDR-fold,59,7,0.236856,2.65799,1
10,7.857,1,0.02,NDR-fold,0,0.116667,0.105991,1.01237,1
10,7.857,1,0.02,NDR-fold,1,0.233333,0.172241,1.04019,1
10,7.857,1,0.02,NDR-fold,2,0.35,0.206228,1.07218,1
10,7.857,1,0.02,NDR-fold,3,0.466667,0.222713,1.10393,1
10,7.857,1,0.02,NDR-fold,4,0.583333,0.230154,1.13426,1
10,7.857,1,0.02,NDR-fold,5,0.7,0.23279,1.16295,1
10,7.857,1,0.02,NDR-fold,6,0.816667,0.232787,1.19011,1
10,7.857,1,0.02,NDR-fold,7,0.933333,0.231301,1.21588,1
10,7.857,1,0.02,NDR-fold,8,1.05,0.228978,1.24043,1
10,7.857,1,0.02,NDR-fold,9,1.16667,0.226193,1.26389,1
10,7.857,1,0.02,NDR-fold,10,1.28333,0.223169,1.2864,1
10,7.857,1,0.02,NDR-fold,11,1.4,0.220041,1.30806,1
10,7.857,1,0.02,NDR-fold,12,1.51667,0.216893,1.32895,1
10,7.857,1,0.02,NDR-fold,13,1.63333,0.213776,1.34917,1
10,7.857,1,0.02,NDR-fold,14,1.75,0.210723,1.36876,1
10,7.857,1,0.02,NDR-fold,15,1.86667,0.207751,1.3878,1
10,7.857,1,0.02,NDR-fold,16,1.98333,0.204871,1.40633,1
10,7.857,1,0.02,NDR-fold,17,2.1,0.202089,1.42439,1
10,7.857,1,0.02,NDR-fold,18,2.21667,0.199405,1.44202,1
10,7.857,1,0.02,NDR-fold,19,2.33333,0.19682,1.45925,1
10,7.857,1,0.02,NDR-fold,20,2.45,0.194331,1.47611,1
10,7.857,1,0.02,NDR-fold,21,2.56667,0.191936,1.49264,1
10,7.857,1,0.02,NDR-fold,22,2.68333,0.18963,1.50884,1
10,7.857,1,0.02,NDR-fold,23,2.8,0.187411,1.52475,1
10,7.857,1,0.02,NDR-fold,24,2.91667,0.185273,1.54038,1
10,7.857,1,0.02,NDR-fold,25,3.03333,0.183215,1.55575,1
10,7.857,1,0.02,NDR-fold,26,3.15,0.181231,1.57088,1
10,7.857,1,0.02,NDR-fold,27,3.26667,0.179318,1.58577,1
10,7.857,1,0.02,NDR-fold,28,3.38333,0.177472,1.60045,1
10,7.857,1,0.02,NDR-fold,29,3.5,0.175691,1.61492,1
10,7.857,1,0.02,NDR-fold,30,3.61667,0.17397,1.62919,1
10,7.857,1,0.02,NDR-fold,31,3.73333,0.172308,1.64328,1
10,7.857,1,0.02,NDR-fold,32,3.85,0.1707,1.6572,1
10,7.857,1,0.02,NDR-fold,33,3.96667,0.169145,1.67094,1
10,7.857,1,0.02,NDR-fold,34,4.08333,0.16764,1.68453,1
10,7.857,1,0.02,NDR-fold,35,4.2,0.166182,1.69797,1
10,7.857,1,0.02,NDR-fold,36,4.31667,0.164769,1.71125,1
10,7.857,1,0.02,NDR-fold,37,4.43333,0.1634,1.72441,1
10,7.857,1,0.02,NDR-fold,38,4.55,0.162071,1.73742,1
10,7.857,1,0.02,NDR-fold,39,4.66667,0.160782,1.75031,1
10,7.857,1,0.02,NDR-fold,40,4.78333,0.15953,1.76308,1
10,7.857,1,0.02,NDR-fold,41,4.9,0.158313,1.77573,1
10,7.857,1,0.02,NDR-fold,42,5.01667,0.157131,1.78827,1
10,7.857,1,0.02,NDR-fold,43,5.13333,0.155982,1.80071,1
10,7.857,1,0.02,NDR-fold,44,5.25,0.154863,1.81303,1
10,7.857,1,0.02,NDR-fold,45,5.36667,0.153775,1.82526,1
10,7.857,1,0.02,NDR-fold,46,5.48333,0.152716,1.83739,1
10,7.857,1,0.02,NDR-fold,47,5.6,0.151684,1.84943,1
10,7.857,1,0.02,NDR-fold,48,5.71667,0.150678,1.86138,1
10,7.857,1,0.02,NDR-fold,49,5.83333,0.149698,1.87324,1
10,7.857,1,0.02,NDR-fold,50,5.95,0.148742,1.88502,1
10,7.857,1,0.02,NDR-fold,51,6.06667,0.14781,1.89671,1
10,7.857,1,0.02,NDR-fold,52,6.18333,0.1469,1.90833,1
10,7.857,1,0.02,NDR-fold,53,6.3,0.146012,1.91988,1
10,7.857,1,0.02,NDR-fold,54,6.41667,0.145145,1.93135,1
10,7.857,1,0.02,NDR-fold,55,6.53333,0.144298,1.94275,1
10,7.857,1,0.02,NDR-fold,56,6.65,0.14347,1.95408,1
10,7.857,1,0.02,NDR-fold,57,6.76667,0.142661,1.96534,1
10,7.857,1,0.02,NDR-fold,58,6.88333,0.14187,1.97654,1
10,7.857,1,0.02,NDR-fold,59,7,0.141097,1.98768,1
11,10.29,1,0.02,NDR-fold,0,0.116667,0.103226,1.01204,1
11,10.29,1,0.02,NDR-fold,1,0.233333,0.160841,1.03753,1
11,10.29,1,0.02,NDR-fold,2,0.35,0.186411,1.06524,1
11,10.29,1,0.02,NDR-fold,3,0.466667,0.196607,1.09175,1
11,10.29,1,0.02,NDR-fold,4,0.583333,0.199574,1.11642,1
11,10.29,1,0.02,NDR-fold,5,0.7,0.199015,1.13931,1
11,10.29,1,0.02,NDR-fold,6,0.816667,0.196696,1.16064,1
11,10.29,1,0.02,NDR-fold,7,0.933333,0.193504,1.1806,1
11,10.29,1,0.02,NDR-fold,8,1.05,0.189907,1.1994,1
11,10.29,1,0.02,NDR-fold,9,1.16667,0.186159,1.21719,1
11,10.29,1,0.02,NDR-fold,10,1.28333,0.182402,1.23408,1
11,10.29,1,0.02,NDR-fold,11,1.4,0.178713,1.2502,1
11,10.29,1,0.02,NDR-fold,12,1.51667,0.175135,1.26562,1
11,10.29,1,0.02,NDR-fold,13,1.63333,0.17169,1.28043,1
11,10.29,1,0.02,NDR-fold,14,1.75,0.168388,1.29468,1
11,10.29,1,0.02,NDR-fold,15,1.86667,0.165228,1.30843,1
11,10.29,1,0.02,NDR-fold,16,1.98333,0.162211,1.32172,1
11,10.29,1,0.02,NDR-fold,17,2.1,0.15933,1.33459,1
11,10.29,1,0.02,NDR-fold,18,2.21667,0.15658,1.34709,1
11,10.29,1,0.02,NDR-fold,19,2.33333,0.153955,1.35923,1
11,10.29,1,0.02,NDR-fold,20,2.45,0.151447,1.37104,1
11,10.29,1,0.02,NDR-fold,21,2.56667,0.149049,1.38256,1
11,10.29,1,0.02,NDR-fold,22,2.68333,0.146755,1.39379,1
11,10.29,1,0.02,NDR-fold,23,2.8,0.144559,1.40476,1
11,10.29,1,0.02,NDR-fold,24,2.91667,0.142454,1.41549,1
11,10.29,1,0.02,NDR-fold,25,3.03333,0.140436,1.42599,1
11,10.29,1,0.02,NDR-fold,26,3.15,0.138498,1.43627,1
11,10.29,1,0.02,NDR-fold,27,3.26667,0.136637,1.44635,1
11,10.29,1,0.02,NDR-fold,28,3.38333,0.134847,1.45623,1
11,10.29,1,0.02,NDR-fold,29,3.5,0.133125,1.46594,1
11,10.29,1,0.02,NDR-fold,30,3.61667,0.131466,1.47547,1
11,10.29,1,0.02,NDR-fold,31,3.73333,0.129867,1.48484,1
11,10.29,1,0.02,NDR-fold,32,3.85,0.128325,1.49405,1
11,10.29,1,0.02,NDR-fold,33,3.96667,0.126836,1.50312,1
11,10.29,1,0.02,NDR-fold,34,4.08333,0.125398,1.51204,1
11,10.29,1,0.02,NDR-fold,35,4.2,0.124008,1.52083,1
11,10.29,1,0.02,NDR-fold,36,4.31667,0.122663,1.52949,1
11,10.29,1,0.02,NDR-fold,37,4.43333,0.121361,1.53803,1
11,10.29,1,0.02,NDR-fold,38,4.55,0.1201,1.54646,1
11,10.29,1,0.02,NDR-fold,39,4.66667,0.118878,1.55476,1
11,10.29,1,0.02,NDR-fold,40,4.78333,0.117693,1.56296,1
11,10.29,1,0.02,NDR-fold,41,4.9,0.116543,1.57106,1
11,10.29,1,0.02,NDR-fold,42,5.01667,0.115427,1.57906,1
11,10.29,1,0.02,NDR-fold,43,5.13333,0.114343,1.58696,1
11,10.29,1,0.02,NDR-fold,44,5.25,0.113289,1.59477,1
11,10.29,1,0.02,NDR-fold,45,5.36667,0.112264,1.60248,1
11,10.29,1,0.02,NDR-fold,46,5.48333,0.111267,1.61012,1
11,10.29,1,0.02,NDR-fold,47,5.6,0.110297,1.61766,1
11,10.29,1,0.02,NDR-fold,48,5.71667,0.109353,1.62513,1
11,10.29,1,0.02,NDR-fold,49,5.83333,0.108433,1.63252,1
11,10.29,1,0.02,NDR-fold,50,5.95,0.107536,1.63984,1
11,10.29,1,0.02,NDR-fold,51,6.06667,0.106662,1.64708,1
11,10.29,1,0.02,NDR-fold,52,6.18333,0.105809,1.65425,1
11,10.29,1,0.02,NDR-fold,53,6.3,0.104977,1.66136,1
11,10.29,1,0.02,NDR-fold,54,6.41667,0.104165,1.66839,1
11,10.29,1,0.02,NDR-fold,55,6.53333,0.103372,1.67537,1
11,10.29,1,0.02,NDR-fold,56,6.65,0.102598,1.68228,1
11,10.29,1,0.02,NDR-fold,57,6.76667,0.101841,1.68913,1
11,10.29,1,0.02,NDR-fold,58,6.88333,0.101102,1.69592,1
11,10.29,1,0.02,NDR-fold,59,7,0.100379,1.70265,1
12,12.71,1,0.02,NDR-fold,0,0.116667,0.100659,1.01174,1
12,12.71,1,0.02,NDR-fold,1,0.233333,0.151263,1.03529,1
12,12.71,1,0.02,NDR-fold,2,0.35,0.170826,1.05979,1
12,12.71,1,0.02,NDR-fold,3,0.466667,0.176943,1.08257,1
12,12.71,1,0.02,NDR-fold,4,0.583333,0.177231,1.10338,1
